"workerid","trial_type","agreement","question","entire.sentence","choice","verb","noun.phrase","context","verb.phrase","tgrep.id","right_side"
13,"single_causality_trial",0.85,"Is there something about <b>kids</b> that causes them to have the <u>underlined</u> property?","but kids are just as much of a blessing inside these material things","Yes","are","kids","###he just works a normal job.###he probably has an income of thirty-five thousand,###but last year he made mumblex###that got him a bonus of twenty-five thousand which  allowed him to pay cash for a full size van.###speakerb122.###speakera123.###he loves god,###i mean, it was the biggest thing that any one in this company had ever done ,###speakerb124.###wow.###speakera125.###and he got  to do it###and so god just really blesses him in ways like that,### do trust god because, i don&quotechart know, kids are a blessing### and, and some people mumblex you know, we think of blessings as nice furniture and things like that,","are just as much of a blessing inside these material things","47743:6","C"
13,"single_causality_trial",0.7,"Is there something about <b>men</b> that causes them to have the <u>underlined</u> property?","but men have  to be convinced  of that.","Yes","have","men","###yeah,###well, she&quotechars usually in bed by this time,###but she&quotechars staying up late tonight.###but,###yeah,###i want  to have a relationship with her.###you know, my dad was a very traditional dad,###and when i was a child  i didn&quotechart really know my dad very well,###and i miss that.###and i want,###speakera158.###that&quotechars the thing,### if woman&quotechars role, like we said, if women&quotechars roles change drastically, men&quotechars roles will,  too.###speakerb159.###yeah,","have  to be convinced  of that","28363:6","C"
13,"single_causality_trial",0.92,"Is there something about <b>rabbits</b> that causes them to have the <u>underlined</u> property?","well, rabbits are darling.","Yes","are","rabbits","###speakera65.###oh, my word.###speakerb66.###uh,.###speakera67.###and do they, they just paper train it or something?###speakerb68.###i guess.###speakera69.###speakerb7.###i guess,###yeah,###and i would imagine that they don&quotechart have many more than one   to start with , either.###speakera71.###yeah.","are darling","149639:9","C"
13,"single_causality_trial",0.11,"Is there something about <b>people</b> that causes them to have the <u>underlined</u> property?","and nowadays people use fed ex, all the time.","Yes","use","people","###and that&quotechars made a difference in the way  i do my job  because it exp&quotechars so much easier  to get hold of people and get quick answers to things. even when they&quotecharre on another continent .###speakerb116.###yeah.###speakera117.###speakerb118.###it&quotechars pretty wild.###speakera119.###yeah.###even, you know,###that reminds me,###federal express was around ten years ago,###but it was used  as kind of an extreme emergency###speakerb12.###uh-huh.###speakera121.","use fed ex, all the time","75236:9","C"
13,"single_causality_trial",0.28,"Is there something about <b>parents</b> that causes them to have the <u>underlined</u> property?","and, uh, you know, parents come down  to supervise or, whatever.","Yes","come","parents","###speakera133.###speakerb134.###uh-huh,###uh-huh.###speakera135.###we might be able  to exchange that way.###speakerb136.###uh-huh.###speakera137.###and so we will just have  to see how things work out .###but i think  the whole, you know, ideally i think, uh,  business should have the, day care centers there, whether it&quotechars the parents who  take turns  watching the kids, or whether###speakerb138.###i do too.###speakera139.###they hire a couple of people","come down  to supervise or, whatever","97451:23","C"
13,"single_causality_trial",0.8,"Is there something about <b>people</b> that causes them to have the <u>underlined</u> property?","people are crazy.","Yes","are","people","###and he&quotechars like oh,  thank you so much.###speakera49.###i wonder how many of his lives he missed , when that happened .###speakerb5.###i know,###we wondered about that.###but, uh, oh that was a traumatic experience for us too.###speakera51.###oh, i can imagine,###what did he shoot him with .###speakerb52.###uh, well, uh, from what we can tell  it was a pellet gun###and then he started  chasing him with a bull whip.###speakera53.###oh my gosh.","are crazy","1415:4","C"
13,"single_causality_trial",0.84,"Does <i>the person who said the statement <font color=""blue"">in blue</font></i> believe that there is something about <b>rollers</b> that causes them to have the <u>underlined</u> property?","uh. rollers are so messy.","No","are","rollers","###it was like over two hundred dollars worth of free stuff.###speakera115.###oh, my word.###speakerb116.###speakera117.###oh, my word.###well, he really saved in that way.###speakerb118.###yeah.###speakera119.###but, yeah,###i think  we are going  to do, uh, another bathroom,###but i think  i will probably just do it, in a roller.###i want  to do it  about the same color. and just be a little,###speakerb12.","are so messy","142815:9","C"
13,"single_causality_trial",0.14,"Is there something about <b>people</b> that causes them to have the <u>underlined</u> property?","but, people are really concerned,","Yes","are","people","###and i started  doing that at work.###um, i put out a, a trash can and, and  for people to put their aluminum cans in ,###speakera27.###uh-huh.###speakerb28.###and that&quotechars really helped a lot,###i mean, everybody&quotechars pitched in###and, you know, it exp doesn&quotechart bother them  to walk little bit farther put their aluminum in a can rather than  just throwing it in their trash can.###speakera29.###yeah.###speakerb3.###speakera31.###yeah.###speakerb32.###so, i really, i really like that,","are really concerned","11134:8","C"
13,"single_causality_trial",0.75,"Is there something about <b>people</b> that causes them to have the <u>underlined</u> property?","but, uh people want all of that","Yes","want","people","###speakerb58.###uh-huh.###speakera59.###speakerb6.###okay.###speakera61.###so.###i mean i have met people that, uh, both that, that  just want  to maintain a, the standard of living and those that, that  really need the job.###speakerb62.###okay.###and then, sometimes i, i often, uh, find that maybe there&quotechars so many different things available to us. yo-, a microwave, a v c r, a answering machine a, you know, a special, a dishwasher, uh, a refrigerator and some of those items, um, for the, for the, uh,###speakera63.###uh-huh.###speakerb64.###well i guess  we&quotecharre sticking more to social changes","want all of that","166244:11","C"
13,"single_causality_trial",0.09,"Is there something about <b>things</b> that causes them to have the <u>underlined</u> property?","well, things cost a lot more.","Yes","cost","things","###i mean, there were five of us###and i don&quotechart recall, you know,  wanting anything in particular.###uh, but i don&quotechart know how my father did it .###he worked at a truck line###and he just didn&quotechart make that kind of money with five children.###but we did okay.###we had a house and a home and,###but now, my wife and i both work###and we don&quotechart, i don&quotechart believe  we have as much as my parents did###and we only have one child.###speakera6.###really?###speakerb61.###uh-huh.###speakera62.","cost a lot more","176:9","C"
